SID:050,2,UNKE2J,RW08,D063G,LO,P,C,E   , ,   ,FA, ,SBG,LO,D, ,      ,2274,0600,0630,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,UNKE2J,RW08,D136A,LO,P,C,EY  , ,   ,CF, ,SBG,LO,D, ,      ,2234,0517,0630,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,UNKE2J,RW08,RTT,LO,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,UNKE2J,RW08,RTT,LO,D,B,E  H,R,   ,HA, , , , , ,      ,    ,    ,2250,T010,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,UNKE2J,RW08,UNKEN,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BREN3A,ALL,BRENO,LO,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   ,RTT,LO,D,B, , , , ;
STAR:020,5,BREN3A,ALL,LIZUM,LO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BREN3A,ALL,UMVEG,LO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BREN3A,ALL,RTT,LO,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BREN4B,ALL,BRENO,LO,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   ,ELMEM,LO,E,A, , , , ;
STAR:020,5,BREN4B,ALL,BILDU,LO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BREN4B,ALL,ELMEM,LO,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ELME1A,ALL,ELMEM,LO,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   ,RTT,LO,D,B, , , , ;
